Domaine,Zone,Élément,Produit,Année,Unité,Valeur
"Bilans Alimentaires (2010-)","Sierra Leone","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","11.26"
"Bilans Alimentaires (2010-)","Sierra Leone","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","0.24"
"Bilans Alimentaires (2010-)","Sierra Leone","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0.12"
"Bilans Alimentaires (2010-)","Sierra Leone","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","0.48"
"Bilans Alimentaires (2010-)","Slovaquie","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","33"
"Bilans Alimentaires (2010-)","Slovaquie","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","1"
"Bilans Alimentaires (2010-)","Slovaquie","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","200"
"Bilans Alimentaires (2010-)","Slovaquie","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","80"
"Bilans Alimentaires (2010-)","Slovaquie","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","10"
"Bilans Alimentaires (2010-)","Slovaquie","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","18"
"Bilans Alimentaires (2010-)","Slovaquie","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","13.58"
"Bilans Alimentaires (2010-)","Slovaquie","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","21.16"
"Bilans Alimentaires (2010-)","Slovaquie","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","15.7"
"Bilans Alimentaires (2010-)","Slovaquie","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","2.91"
"Bilans Alimentaires (2010-)","Slovaquie","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","0.4"
"Bilans Alimentaires (2010-)","Slovaquie","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0.07"
"Bilans Alimentaires (2010-)","Slovaquie","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","0.26"
"Bilans Alimentaires (2010-)","Slovaquie","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Slovénie","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","36"
"Bilans Alimentaires (2010-)","Slovénie","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","2"
"Bilans Alimentaires (2010-)","Slovénie","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","64"
"Bilans Alimentaires (2010-)","Slovénie","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","51"
"Bilans Alimentaires (2010-)","Slovénie","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","1"
"Bilans Alimentaires (2010-)","Slovénie","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","7"
"Bilans Alimentaires (2010-)","Slovénie","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","4.76"
"Bilans Alimentaires (2010-)","Slovénie","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","5.44"
"Bilans Alimentaires (2010-)","Slovénie","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","7.8"
"Bilans Alimentaires (2010-)","Slovénie","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","1.29"
"Bilans Alimentaires (2010-)","Slovénie","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","1.17"
"Bilans Alimentaires (2010-)","Slovénie","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","3.12"
"Bilans Alimentaires (2010-)","Slovénie","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","2.25"
"Bilans Alimentaires (2010-)","Slovénie","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0.03"
"Bilans Alimentaires (2010-)","Soudan","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","386"
"Bilans Alimentaires (2010-)","Soudan","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","378"
"Bilans Alimentaires (2010-)","Soudan","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Soudan","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","55"
"Bilans Alimentaires (2010-)","Soudan","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","144"
"Bilans Alimentaires (2010-)","Soudan","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","160"
"Bilans Alimentaires (2010-)","Soudan","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","43.12"
"Bilans Alimentaires (2010-)","Soudan","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","0.2"
"Bilans Alimentaires (2010-)","Soudan","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","2.01"
"Bilans Alimentaires (2010-)","Soudan","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","3.24"
"Bilans Alimentaires (2010-)","Soudan","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Soudan","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Soudan","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Soudan","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Sri Lanka","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","24"
"Bilans Alimentaires (2010-)","Sri Lanka","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","2"
"Bilans Alimentaires (2010-)","Sri Lanka","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","1"
"Bilans Alimentaires (2010-)","Sri Lanka","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","190"
"Bilans Alimentaires (2010-)","Sri Lanka","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Sri Lanka","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","5"
"Bilans Alimentaires (2010-)","Sri Lanka","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","105.87"
"Bilans Alimentaires (2010-)","Sri Lanka","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","57.57"
"Bilans Alimentaires (2010-)","Sri Lanka","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","479.48"
"Bilans Alimentaires (2010-)","Sri Lanka","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","49.64"
"Bilans Alimentaires (2010-)","Sri Lanka","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","31.23"
"Bilans Alimentaires (2010-)","Sri Lanka","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","6.2"
"Bilans Alimentaires (2010-)","Sri Lanka","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","0.12"
"Bilans Alimentaires (2010-)","Sri Lanka","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0.1"
"Bilans Alimentaires (2010-)","Suède","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","233"
"Bilans Alimentaires (2010-)","Suède","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","14"
"Bilans Alimentaires (2010-)","Suède","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","311"
"Bilans Alimentaires (2010-)","Suède","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","185"
"Bilans Alimentaires (2010-)","Suède","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","12"
"Bilans Alimentaires (2010-)","Suède","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","-8"
"Bilans Alimentaires (2010-)","Suède","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","88.11"
"Bilans Alimentaires (2010-)","Suède","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","96.15"
"Bilans Alimentaires (2010-)","Suède","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","84.45"
"Bilans Alimentaires (2010-)","Suède","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","7.09"
"Bilans Alimentaires (2010-)","Suède","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","74.82"
"Bilans Alimentaires (2010-)","Suède","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0.78"
"Bilans Alimentaires (2010-)","Suède","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","8.5"
"Bilans Alimentaires (2010-)","Suède","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0.02"
"Bilans Alimentaires (2010-)","Suisse","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","157"
"Bilans Alimentaires (2010-)","Suisse","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","12"
"Bilans Alimentaires (2010-)","Suisse","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","249"
"Bilans Alimentaires (2010-)","Suisse","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","134"
"Bilans Alimentaires (2010-)","Suisse","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","11"
"Bilans Alimentaires (2010-)","Suisse","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","26"
"Bilans Alimentaires (2010-)","Suisse","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","49.85"
"Bilans Alimentaires (2010-)","Suisse","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","21.83"
"Bilans Alimentaires (2010-)","Suisse","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","28.28"
"Bilans Alimentaires (2010-)","Suisse","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","13.17"
"Bilans Alimentaires (2010-)","Suisse","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","21.96"
"Bilans Alimentaires (2010-)","Suisse","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","3.83"
"Bilans Alimentaires (2010-)","Suisse","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","9.92"
"Bilans Alimentaires (2010-)","Suisse","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0.36"
"Bilans Alimentaires (2010-)","Suriname","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","3"
"Bilans Alimentaires (2010-)","Suriname","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Suriname","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","4"
"Bilans Alimentaires (2010-)","Suriname","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","27"
"Bilans Alimentaires (2010-)","Suriname","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Suriname","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Suriname","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","0.54"
"Bilans Alimentaires (2010-)","Suriname","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","0.72"
"Bilans Alimentaires (2010-)","Suriname","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","6.34"
"Bilans Alimentaires (2010-)","Suriname","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","17.14"
"Bilans Alimentaires (2010-)","Suriname","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","4.73"
"Bilans Alimentaires (2010-)","Suriname","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Suriname","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Suriname","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Tadjikistan","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","190"
"Bilans Alimentaires (2010-)","Tadjikistan","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","75"
"Bilans Alimentaires (2010-)","Tadjikistan","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","4"
"Bilans Alimentaires (2010-)","Tadjikistan","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","38"
"Bilans Alimentaires (2010-)","Tadjikistan","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Tadjikistan","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","65"
"Bilans Alimentaires (2010-)","Tadjikistan","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","1.86"
"Bilans Alimentaires (2010-)","Tadjikistan","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","1.61"
"Bilans Alimentaires (2010-)","Tadjikistan","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","5.93"
"Bilans Alimentaires (2010-)","Tadjikistan","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","0.22"
"Bilans Alimentaires (2010-)","Tadjikistan","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","0.02"
"Bilans Alimentaires (2010-)","Tadjikistan","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Tadjikistan","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Tadjikistan","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Tchad","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","419"
"Bilans Alimentaires (2010-)","Tchad","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","277"
"Bilans Alimentaires (2010-)","Tchad","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","2"
"Bilans Alimentaires (2010-)","Tchad","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","7"
"Bilans Alimentaires (2010-)","Tchad","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","11"
"Bilans Alimentaires (2010-)","Tchad","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","114"
"Bilans Alimentaires (2010-)","Tchad","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","107.06"
"Bilans Alimentaires (2010-)","Tchad","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Tchad","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","0.25"
"Bilans Alimentaires (2010-)","Tchad","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","0.18"
"Bilans Alimentaires (2010-)","Tchad","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","0.01"
"Bilans Alimentaires (2010-)","Tchad","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Tchad","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Tchad","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0"
